bucket	run	request_id	opcode	peer	stage	value_us
around_500_400_799	stress_b8_run01	11	2	127.0.0.1:4501	response_transfer_us	566
ge_1000	stress_b8_run01	11	2	127.0.0.1:4501	total_us	5398
ge_1000	stress_b8_run01	12	2	127.0.0.1:4501	request_queue_us	2804
around_500_400_799	stress_b8_run01	12	2	127.0.0.1:4501	poller_queue_us	488
ge_1000	stress_b8_run01	12	2	127.0.0.1:4501	data_transfer_us	1828
around_500_400_799	stress_b8_run01	12	2	127.0.0.1:4501	response_transfer_us	446
ge_1000	stress_b8_run01	12	2	127.0.0.1:4501	total_us	5454
ge_1000	stress_b8_run01	13	2	127.0.0.1:4501	request_queue_us	3054
ge_1000	stress_b8_run01	13	2	127.0.0.1:4501	data_transfer_us	1748
ge_1000	stress_b8_run01	13	2	127.0.0.1:4501	total_us	5514
ge_1000	stress_b8_run01	14	2	127.0.0.1:4501	request_queue_us	3323
ge_1000	stress_b8_run01	14	2	127.0.0.1:4501	poller_queue_us	1635
ge_1000	stress_b8_run01	14	2	127.0.0.1:4501	data_transfer_us	2029
around_500_400_799	stress_b8_run01	14	2	127.0.0.1:4501	response_transfer_us	435
ge_1000	stress_b8_run01	14	2	127.0.0.1:4501	total_us	6148
ge_1000	stress_b8_run01	15	2	127.0.0.1:4501	request_queue_us	3554
ge_1000	stress_b8_run01	15	2	127.0.0.1:4501	poller_queue_us	1330
ge_1000	stress_b8_run01	15	2	127.0.0.1:4501	data_transfer_us	1914
ge_1000	stress_b8_run01	15	2	127.0.0.1:4501	total_us	6225
ge_1000	stress_b8_run01	16	2	127.0.0.1:4501	request_queue_us	3857
ge_1000	stress_b8_run01	16	2	127.0.0.1:4501	poller_queue_us	1096
ge_1000	stress_b8_run01	16	2	127.0.0.1:4501	data_transfer_us	1868
ge_1000	stress_b8_run01	16	2	127.0.0.1:4501	total_us	6297
around_500_400_799	stress_b8_run01	17	0	127.0.0.1:4500	response_submit_us	454
near_1000_800_999	stress_b8_run01	17	0	127.0.0.1:4500	total_us	836
around_500_400_799	stress_b8_run01	18	0	127.0.0.1:4500	total_us	446
around_500_400_799	stress_b8_run01	20	0	127.0.0.1:4500	total_us	434
around_500_400_799	stress_b8_run01	23	1	127.0.0.1:4501	taskworker_prepare_us	524
ge_1000	stress_b8_run01	23	1	127.0.0.1:4501	total_us	1095
around_500_400_799	stress_b8_run01	25	0	127.0.0.1:4500	response_submit_us	501
around_500_400_799	stress_b8_run01	25	0	127.0.0.1:4500	total_us	752
around_500_400_799	stress_b8_run01	26	0	127.0.0.1:4500	total_us	613
near_1000_800_999	stress_b8_run01	30	1	127.0.0.1:4501	total_us	975
ge_1000	stress_tp4_b8_run01	1	0	127.0.0.1:4500	response_submit_us	2115
ge_1000	stress_tp4_b8_run01	1	0	127.0.0.1:4500	response_transfer_us	1750
ge_1000	stress_tp4_b8_run01	1	0	127.0.0.1:4500	total_us	4056
around_500_400_799	stress_tp4_b8_run01	2	0	127.0.0.1:4500	total_us	468
ge_1000	stress_tp4_b8_run01	1	1	127.0.0.1:4501	taskworker_prepare_us	2579
ge_1000	stress_tp4_b8_run01	1	1	127.0.0.1:4501	data_transfer_us	1053
ge_1000	stress_tp4_b8_run01	1	1	127.0.0.1:4501	total_us	4014
around_500_400_799	stress_tp4_b8_run01	3	0	127.0.0.1:4500	total_us	479
around_500_400_799	stress_tp4_b8_run01	7	0	127.0.0.1:4500	total_us	521
around_500_400_799	stress_tp4_b8_run01	2	1	127.0.0.1:4501	metadata_prepare_us	416
around_500_400_799	stress_tp4_b8_run01	2	1	127.0.0.1:4501	taskworker_prepare_us	419
around_500_400_799	stress_tp4_b8_run01	2	1	127.0.0.1:4501	total_us	762
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4503	taskworker_prepare_us	2262
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4503	data_transfer_us	1798
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4503	response_transfer_us	3830
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4503	response_tm_to_hixl_query_handle_us	1320
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4503	total_us	8056
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4503	request_queue_us	2222
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4503	data_transfer_us	2069
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4503	response_transfer_us	3439
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4503	total_us	8226
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4503	request_queue_us	2595
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4503	data_transfer_us	2204
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4503	response_transfer_us	3253
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4503	total_us	8377
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4503	request_queue_us	2760
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4503	data_transfer_us	2404
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4503	response_transfer_us	2997
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4503	total_us	8522
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4503	request_queue_us	2961
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4503	data_transfer_us	2672
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4503	response_transfer_us	2751
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4503	total_us	8698
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4504	request_queue_us	3277
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4504	taskworker_prepare_us	1948
near_1000_800_999	stress_tp4_b8_run01	1	2	127.0.0.1:4504	data_transfer_us	841
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4504	response_transfer_us	2681
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4504	total_us	8987
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4504	request_queue_us	5222
near_1000_800_999	stress_tp4_b8_run01	2	2	127.0.0.1:4504	data_transfer_us	895
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4504	response_transfer_us	2691
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4504	total_us	9172
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4503	request_queue_us	3138
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4503	data_transfer_us	5514
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4503	response_transfer_us	1482
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4503	total_us	10471
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4504	request_queue_us	5453
near_1000_800_999	stress_tp4_b8_run01	3	2	127.0.0.1:4504	poller_queue_us	825
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4504	data_transfer_us	3716
near_1000_800_999	stress_tp4_b8_run01	3	2	127.0.0.1:4504	response_transfer_us	853
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4504	total_us	10453
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4504	request_queue_us	5652
around_500_400_799	stress_tp4_b8_run01	4	2	127.0.0.1:4504	poller_queue_us	635
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4504	data_transfer_us	3931
around_500_400_799	stress_tp4_b8_run01	4	2	127.0.0.1:4504	response_transfer_us	513
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4504	total_us	10515
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4504	request_queue_us	5839
around_500_400_799	stress_tp4_b8_run01	5	2	127.0.0.1:4504	poller_queue_us	448
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4504	data_transfer_us	4029
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4504	total_us	10561
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4504	request_queue_us	6025
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4504	data_transfer_us	4008
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4504	total_us	10601
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4502	request_queue_us	4701
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4502	taskworker_prepare_us	1613
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4502	poller_queue_us	2509
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4502	data_transfer_us	2842
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4502	response_transfer_us	1766
ge_1000	stress_tp4_b8_run01	1	2	127.0.0.1:4502	total_us	11031
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4502	request_queue_us	6246
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4502	poller_queue_us	2285
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4502	data_transfer_us	2774
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4502	response_transfer_us	1667
ge_1000	stress_tp4_b8_run01	2	2	127.0.0.1:4502	total_us	11018
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4502	request_queue_us	6467
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4502	poller_queue_us	2115
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4502	data_transfer_us	2752
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4502	response_transfer_us	1573
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4502	total_us	11069
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4502	request_queue_us	6632
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4502	poller_queue_us	1921
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4502	data_transfer_us	2722
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4502	response_transfer_us	1463
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4502	total_us	11116
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4502	request_queue_us	6814
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4502	poller_queue_us	1755
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4502	data_transfer_us	2707
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4502	response_transfer_us	1375
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4502	total_us	11162
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4502	request_queue_us	6977
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4502	poller_queue_us	1590
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4502	data_transfer_us	2694
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4502	response_transfer_us	1279
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4502	total_us	11220
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4501	request_queue_us	5962
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4501	poller_queue_us	1390
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4501	data_transfer_us	2642
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4501	response_transfer_us	1193
ge_1000	stress_tp4_b8_run01	3	2	127.0.0.1:4501	total_us	10100
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4501	request_queue_us	6110
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4501	poller_queue_us	1193
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4501	data_transfer_us	2601
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4501	response_transfer_us	1087
ge_1000	stress_tp4_b8_run01	4	2	127.0.0.1:4501	total_us	10099
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4501	request_queue_us	6279
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4501	poller_queue_us	1000
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4501	data_transfer_us	2562
near_1000_800_999	stress_tp4_b8_run01	5	2	127.0.0.1:4501	response_transfer_us	994
ge_1000	stress_tp4_b8_run01	5	2	127.0.0.1:4501	total_us	10133
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4501	request_queue_us	6428
near_1000_800_999	stress_tp4_b8_run01	6	2	127.0.0.1:4501	poller_queue_us	823
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4501	data_transfer_us	2545
near_1000_800_999	stress_tp4_b8_run01	6	2	127.0.0.1:4501	response_transfer_us	880
ge_1000	stress_tp4_b8_run01	6	2	127.0.0.1:4501	total_us	10132
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4501	request_queue_us	6602
around_500_400_799	stress_tp4_b8_run01	7	2	127.0.0.1:4501	poller_queue_us	594
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4501	data_transfer_us	2468
around_500_400_799	stress_tp4_b8_run01	7	2	127.0.0.1:4501	response_transfer_us	771
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4501	total_us	10184
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4501	request_queue_us	6829
around_500_400_799	stress_tp4_b8_run01	8	2	127.0.0.1:4501	poller_queue_us	425
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4501	data_transfer_us	2469
around_500_400_799	stress_tp4_b8_run01	8	2	127.0.0.1:4501	response_transfer_us	655
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4501	total_us	10236
around_500_400_799	stress_tp4_b8_run01	9	0	127.0.0.1:4500	response_submit_us	442
around_500_400_799	stress_tp4_b8_run01	9	0	127.0.0.1:4500	total_us	562
around_500_400_799	stress_tp4_b8_run01	15	0	127.0.0.1:4500	total_us	419
around_500_400_799	stress_tp4_b8_run01	7	2	127.0.0.1:4503	data_transfer_us	699
around_500_400_799	stress_tp4_b8_run01	7	2	127.0.0.1:4503	response_submit_us	610
around_500_400_799	stress_tp4_b8_run01	7	2	127.0.0.1:4503	response_transfer_us	619
around_500_400_799	stress_tp4_b8_run01	7	2	127.0.0.1:4503	response_tm_to_hixl_execute_async_us	473
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4503	total_us	2318
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4504	data_transfer_us	1138
around_500_400_799	stress_tp4_b8_run01	7	2	127.0.0.1:4504	response_transfer_us	491
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4504	total_us	2371
around_500_400_799	stress_tp4_b8_run01	8	2	127.0.0.1:4504	request_queue_us	539
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4504	data_transfer_us	1161
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4504	total_us	2397
around_500_400_799	stress_tp4_b8_run01	8	2	127.0.0.1:4503	request_queue_us	711
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4503	poller_queue_us	1113
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4503	data_transfer_us	1570
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4503	response_transfer_us	2798
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4503	total_us	5527
near_1000_800_999	stress_tp4_b8_run01	9	2	127.0.0.1:4503	request_queue_us	868
around_500_400_799	stress_tp4_b8_run01	9	2	127.0.0.1:4503	taskworker_prepare_us	586
around_500_400_799	stress_tp4_b8_run01	9	2	127.0.0.1:4503	poller_queue_us	526
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4503	data_transfer_us	1350
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4503	response_transfer_us	2681
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4503	total_us	5660
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4503	request_queue_us	1452
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4503	data_transfer_us	1303
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4503	response_transfer_us	2664
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4503	total_us	5826
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4503	request_queue_us	1729
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4503	data_transfer_us	1270
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4503	response_transfer_us	2651
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4503	total_us	5992
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4503	request_queue_us	1940
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4503	poller_queue_us	1194
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4503	data_transfer_us	1437
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4503	response_transfer_us	2444
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4503	total_us	6159
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4503	request_queue_us	2092
near_1000_800_999	stress_tp4_b8_run01	13	2	127.0.0.1:4503	poller_queue_us	967
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4503	data_transfer_us	1395
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4503	response_transfer_us	2394
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4503	total_us	6264
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4504	request_queue_us	2431
around_500_400_799	stress_tp4_b8_run01	9	2	127.0.0.1:4504	poller_queue_us	574
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4504	data_transfer_us	1356
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4504	response_transfer_us	2457
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4504	total_us	6672
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4504	request_queue_us	2647
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4504	data_transfer_us	1546
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4504	response_transfer_us	2146
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4504	total_us	6731
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4504	request_queue_us	2826
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4504	data_transfer_us	1744
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4504	response_transfer_us	1784
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4504	total_us	6785
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4504	request_queue_us	3003
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4504	data_transfer_us	1976
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4504	response_transfer_us	1552
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4504	total_us	6840
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4503	request_queue_us	2318
around_500_400_799	stress_tp4_b8_run01	14	2	127.0.0.1:4503	poller_queue_us	792
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4503	data_transfer_us	3954
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4503	response_transfer_us	1903
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4503	total_us	8586
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4504	request_queue_us	3183
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4504	poller_queue_us	1918
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4504	data_transfer_us	3530
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4504	response_transfer_us	1572
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4504	total_us	8581
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4504	request_queue_us	3368
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4504	poller_queue_us	1764
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4504	data_transfer_us	3534
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4504	response_transfer_us	1467
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4504	total_us	8630
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4501	request_queue_us	3522
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4501	poller_queue_us	1497
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4501	data_transfer_us	3431
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4501	response_transfer_us	1361
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4501	total_us	8689
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4501	request_queue_us	3787
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4501	poller_queue_us	1321
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4501	data_transfer_us	3418
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4501	response_transfer_us	1255
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4501	total_us	8743
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4501	request_queue_us	3961
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4501	poller_queue_us	1163
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4501	data_transfer_us	3418
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4501	response_transfer_us	1145
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4501	total_us	8802
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4501	request_queue_us	4113
near_1000_800_999	stress_tp4_b8_run01	12	2	127.0.0.1:4501	poller_queue_us	950
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4501	data_transfer_us	3373
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4501	response_transfer_us	1056
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4501	total_us	8862
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4501	request_queue_us	4323
around_500_400_799	stress_tp4_b8_run01	13	2	127.0.0.1:4501	poller_queue_us	792
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4501	data_transfer_us	3379
near_1000_800_999	stress_tp4_b8_run01	13	2	127.0.0.1:4501	response_transfer_us	950
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4501	total_us	8915
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4501	request_queue_us	4479
around_500_400_799	stress_tp4_b8_run01	14	2	127.0.0.1:4501	poller_queue_us	578
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4501	data_transfer_us	3323
near_1000_800_999	stress_tp4_b8_run01	14	2	127.0.0.1:4501	response_transfer_us	836
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4501	total_us	8964
ge_1000	stress_tp4_b8_run01	15	2	127.0.0.1:4501	request_queue_us	4691
ge_1000	stress_tp4_b8_run01	15	2	127.0.0.1:4501	data_transfer_us	3288
around_500_400_799	stress_tp4_b8_run01	15	2	127.0.0.1:4501	response_transfer_us	725
ge_1000	stress_tp4_b8_run01	15	2	127.0.0.1:4501	total_us	9015
ge_1000	stress_tp4_b8_run01	16	2	127.0.0.1:4501	request_queue_us	4886
ge_1000	stress_tp4_b8_run01	16	2	127.0.0.1:4501	data_transfer_us	3237
around_500_400_799	stress_tp4_b8_run01	16	2	127.0.0.1:4501	response_transfer_us	625
ge_1000	stress_tp4_b8_run01	16	2	127.0.0.1:4501	total_us	9070
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4502	request_queue_us	5094
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4502	poller_queue_us	3143
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4502	data_transfer_us	3826
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4502	response_transfer_us	1201
ge_1000	stress_tp4_b8_run01	7	2	127.0.0.1:4502	total_us	10444
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4502	request_queue_us	5299
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4502	poller_queue_us	2964
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4502	data_transfer_us	3819
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4502	response_transfer_us	1083
ge_1000	stress_tp4_b8_run01	8	2	127.0.0.1:4502	total_us	10498
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4502	request_queue_us	5475
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4502	poller_queue_us	2799
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4502	data_transfer_us	3821
near_1000_800_999	stress_tp4_b8_run01	9	2	127.0.0.1:4502	response_transfer_us	974
ge_1000	stress_tp4_b8_run01	9	2	127.0.0.1:4502	total_us	10559
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4502	request_queue_us	5638
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4502	poller_queue_us	2633
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4502	data_transfer_us	3826
near_1000_800_999	stress_tp4_b8_run01	10	2	127.0.0.1:4502	response_transfer_us	876
ge_1000	stress_tp4_b8_run01	10	2	127.0.0.1:4502	total_us	10617
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4502	request_queue_us	5803
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4502	poller_queue_us	2468
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4502	data_transfer_us	3824
around_500_400_799	stress_tp4_b8_run01	11	2	127.0.0.1:4502	response_transfer_us	763
ge_1000	stress_tp4_b8_run01	11	2	127.0.0.1:4502	total_us	10668
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4502	request_queue_us	5960
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4502	poller_queue_us	2304
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4502	data_transfer_us	3824
around_500_400_799	stress_tp4_b8_run01	12	2	127.0.0.1:4502	response_transfer_us	665
ge_1000	stress_tp4_b8_run01	12	2	127.0.0.1:4502	total_us	10721
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4502	request_queue_us	6122
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4502	poller_queue_us	2122
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4502	data_transfer_us	3797
around_500_400_799	stress_tp4_b8_run01	13	2	127.0.0.1:4502	response_transfer_us	550
ge_1000	stress_tp4_b8_run01	13	2	127.0.0.1:4502	total_us	10767
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4502	request_queue_us	6302
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4502	poller_queue_us	1955
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4502	data_transfer_us	3796
around_500_400_799	stress_tp4_b8_run01	14	2	127.0.0.1:4502	response_transfer_us	448
ge_1000	stress_tp4_b8_run01	14	2	127.0.0.1:4502	total_us	10818
around_500_400_799	stress_tp4_b8_run01	17	0	127.0.0.1:4500	response_submit_us	558
around_500_400_799	stress_tp4_b8_run01	17	0	127.0.0.1:4500	total_us	789
around_500_400_799	stress_tp4_b8_run01	23	1	127.0.0.1:4501	taskworker_prepare_us	413
ge_1000	stress_tp4_b8_run01	23	1	127.0.0.1:4501	total_us	1158
around_500_400_799	stress_tp4_b8_run01	25	0	127.0.0.1:4500	response_submit_us	443
around_500_400_799	stress_tp4_b8_run01	25	0	127.0.0.1:4500	total_us	720
around_500_400_799	stress_tp4_b8_run01	27	0	127.0.0.1:4500	total_us	422
around_500_400_799	stress_tp4_b8_run01	31	0	127.0.0.1:4500	total_us	401
around_500_400_799	stress_tp4_b8_run01	30	1	127.0.0.1:4501	metadata_prepare_us	468
